Year,Country category,Country,Sex category,Sex,Migration label,Origin or Destination,UNIT,VALUE
2013,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,1,Net migration,Thousand,-1.8
2013,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,4,Emigrants: All destinations,Thousand,7.0
2013,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,5,Immigrants: All origins,Thousand,5.2
2013,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,1,Net migration,Thousand,-0.5
2013,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,4,Emigrants: All destinations,Thousand,6.0
2013,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,5,Immigrants: All origins,Thousand,5.6
2014,GB1,United Kingdom (1),-,Both sexes,1,Net migration,Thousand,-3.0
2014,GB1,United Kingdom (1),-,Both sexes,4,Emigrants: All destinations,Thousand,16.4
2014,GB1,United Kingdom (1),-,Both sexes,5,Immigrants: All origins,Thousand,13.5
2014,GB1,United Kingdom (1),1,Male,1,Net migration,Thousand,-2.0
2014,GB1,United Kingdom (1),1,Male,4,Emigrants: All destinations,Thousand,8.4
2014,GB1,United Kingdom (1),1,Male,5,Immigrants: All origins,Thousand,6.5
2014,GB1,United Kingdom (1),2,Female,1,Net migration,Thousand,-1.0
2014,GB1,United Kingdom (1),2,Female,4,Emigrants: All destinations,Thousand,8.0
2014,GB1,United Kingdom (1),2,Female,5,Immigrants: All origins,Thousand,7.0
2014,US,United States,-,Both sexes,1,Net migration,Thousand,-1.9
2014,US,United States,-,Both sexes,4,Emigrants: All destinations,Thousand,6.3
2014,US,United States,-,Both sexes,5,Immigrants: All origins,Thousand,4.4
2014,US,United States,1,Male,1,Net migration,Thousand,-1.5
2014,US,United States,1,Male,4,Emigrants: All destinations,Thousand,3.0
2014,US,United States,1,Male,5,Immigrants: All origins,Thousand,1.5
2014,US,United States,2,Female,1,Net migration,Thousand,-0.4
2014,US,United States,2,Female,4,Emigrants: All destinations,Thousand,3.3
2014,US,United States,2,Female,5,Immigrants: All origins,Thousand,2.9
2014,CA,Canada,-,Both sexes,1,Net migration,Thousand,-2.1
2014,CA,Canada,-,Both sexes,4,Emigrants: All destinations,Thousand,4.3
2014,CA,Canada,-,Both sexes,5,Immigrants: All origins,Thousand,2.2
2014,CA,Canada,1,Male,1,Net migration,Thousand,-1.7
2014,CA,Canada,1,Male,4,Emigrants: All destinations,Thousand,3.0
2014,CA,Canada,1,Male,5,Immigrants: All origins,Thousand,1.3
2014,CA,Canada,2,Female,1,Net migration,Thousand,-0.4
2014,CA,Canada,2,Female,4,Emigrants: All destinations,Thousand,1.3
2014,CA,Canada,2,Female,5,Immigrants: All origins,Thousand,1.0
2014,AU,Australia,-,Both sexes,1,Net migration,Thousand,-3.8
2014,AU,Australia,-,Both sexes,4,Emigrants: All destinations,Thousand,9.2
2014,AU,Australia,-,Both sexes,5,Immigrants: All origins,Thousand,5.4
2014,AU,Australia,1,Male,1,Net migration,Thousand,-1.7
2014,AU,Australia,1,Male,4,Emigrants: All destinations,Thousand,4.4
2014,AU,Australia,1,Male,5,Immigrants: All origins,Thousand,2.7
2014,AU,Australia,2,Female,1,Net migration,Thousand,-2.1
2014,AU,Australia,2,Female,4,Emigrants: All destinations,Thousand,4.8
2014,AU,Australia,2,Female,5,Immigrants: All origins,Thousand,2.7
2014,ZZWORX23,Other countries (23),-,Both sexes,1,Net migration,Thousand,2.6
2014,ZZWORX23,Other countries (23),-,Both sexes,4,Emigrants: All destinations,Thousand,16.0
2014,ZZWORX23,Other countries (23),-,Both sexes,5,Immigrants: All origins,Thousand,18.6
2014,ZZWORX23,Other countries (23),1,Male,1,Net migration,Thousand,0.5
2014,ZZWORX23,Other countries (23),1,Male,4,Emigrants: All destinations,Thousand,8.1
2014,ZZWORX23,Other countries (23),1,Male,5,Immigrants: All origins,Thousand,8.6
2014,ZZWORX23,Other countries (23),2,Female,1,Net migration,Thousand,2.1
2014,ZZWORX23,Other countries (23),2,Female,4,Emigrants: All destinations,Thousand,7.9
2014,ZZWORX23,Other countries (23),2,Female,5,Immigrants: All origins,Thousand,10.0
2014,-,All countries,-,Both sexes,1,Net migration,Thousand,-8.5
2014,-,All countries,-,Both sexes,4,Emigrants: All destinations,Thousand,75.0
2014,-,All countries,-,Both sexes,5,Immigrants: All origins,Thousand,66.5
2014,-,All countries,1,Male,1,Net migration,Thousand,-7.4
2014,-,All countries,1,Male,4,Emigrants: All destinations,Thousand,38.3
2014,-,All countries,1,Male,5,Immigrants: All origins,Thousand,30.9
2014,-,All countries,2,Female,1,Net migration,Thousand,-1.0
2014,-,All countries,2,Female,4,Emigrants: All destinations,Thousand,36.6
2014,-,All countries,2,Female,5,Immigrants: All origins,Thousand,35.6
2014,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,1,Net migration,Thousand,-3.2
2014,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,4,Emigrants: All destinations,Thousand,14.8
2014,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,5,Immigrants: All origins,Thousand,11.7
2014,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,1,Net migration,Thousand,-1.4
2014,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,4,Emigrants: All destinations,Thousand,6.6
2014,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,5,Immigrants: All origins,Thousand,5.2
2014,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,1,Net migration,Thousand,-1.7
2014,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,4,Emigrants: All destinations,Thousand,8.2
2014,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,5,Immigrants: All origins,Thousand,6.5
2014,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,1,Net migration,Thousand,2.8
2014,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,4,Emigrants: All destinations,Thousand,8.0
2014,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,5,Immigrants: All origins,Thousand,10.8
2014,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,1,Net migration,Thousand,0.4
2014,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,4,Emigrants: All destinations,Thousand,4.8
2014,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,5,Immigrants: All origins,Thousand,5.2
2014,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,1,Net migration,Thousand,2.4
2014,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,4,Emigrants: All destinations,Thousand,3.1
2014,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,5,Immigrants: All origins,Thousand,5.6
2015,GB1,United Kingdom (1),-,Both sexes,1,Net migration,Thousand,-0.2
2015,GB1,United Kingdom (1),-,Both sexes,4,Emigrants: All destinations,Thousand,16.6
2015,GB1,United Kingdom (1),-,Both sexes,5,Immigrants: All origins,Thousand,16.4
2015,GB1,United Kingdom (1),1,Male,1,Net migration,Thousand,0.5
2015,GB1,United Kingdom (1),1,Male,4,Emigrants: All destinations,Thousand,7.6
2015,GB1,United Kingdom (1),1,Male,5,Immigrants: All origins,Thousand,8.1
2015,GB1,United Kingdom (1),2,Female,1,Net migration,Thousand,-0.7
2015,GB1,United Kingdom (1),2,Female,4,Emigrants: All destinations,Thousand,9.0
2015,GB1,United Kingdom (1),2,Female,5,Immigrants: All origins,Thousand,8.3
2015,US,United States,-,Both sexes,1,Net migration,Thousand,-0.7
2015,US,United States,-,Both sexes,4,Emigrants: All destinations,Thousand,5.1
2015,US,United States,-,Both sexes,5,Immigrants: All origins,Thousand,4.4
2015,US,United States,1,Male,1,Net migration,Thousand,-0.6
2015,US,United States,1,Male,4,Emigrants: All destinations,Thousand,2.3
2015,US,United States,1,Male,5,Immigrants: All origins,Thousand,1.7
2015,US,United States,2,Female,1,Net migration,Thousand,-0.1
2015,US,United States,2,Female,4,Emigrants: All destinations,Thousand,2.8
2015,US,United States,2,Female,5,Immigrants: All origins,Thousand,2.7
2015,CA,Canada,-,Both sexes,1,Net migration,Thousand,-3.9
2015,CA,Canada,-,Both sexes,4,Emigrants: All destinations,Thousand,6.6
2015,CA,Canada,-,Both sexes,5,Immigrants: All origins,Thousand,2.7
2015,CA,Canada,1,Male,1,Net migration,Thousand,-3.3
2015,CA,Canada,1,Male,4,Emigrants: All destinations,Thousand,4.7
2015,CA,Canada,1,Male,5,Immigrants: All origins,Thousand,1.5
2015,CA,Canada,2,Female,1,Net migration,Thousand,-0.6
2015,CA,Canada,2,Female,4,Emigrants: All destinations,Thousand,1.8
2015,CA,Canada,2,Female,5,Immigrants: All origins,Thousand,1.2
2015,AU,Australia,-,Both sexes,1,Net migration,Thousand,-0.7
2015,AU,Australia,-,Both sexes,4,Emigrants: All destinations,Thousand,6.5
2015,AU,Australia,-,Both sexes,5,Immigrants: All origins,Thousand,5.8
2015,AU,Australia,1,Male,1,Net migration,Thousand,-0.1
2015,AU,Australia,1,Male,4,Emigrants: All destinations,Thousand,3.2
2015,AU,Australia,1,Male,5,Immigrants: All origins,Thousand,3.1
2015,AU,Australia,2,Female,1,Net migration,Thousand,-0.6
2015,AU,Australia,2,Female,4,Emigrants: All destinations,Thousand,3.3
2015,AU,Australia,2,Female,5,Immigrants: All origins,Thousand,2.7
2015,ZZWORX23,Other countries (23),-,Both sexes,1,Net migration,Thousand,6.9
2015,ZZWORX23,Other countries (23),-,Both sexes,4,Emigrants: All destinations,Thousand,15.9
2015,ZZWORX23,Other countries (23),-,Both sexes,5,Immigrants: All origins,Thousand,22.8
2015,ZZWORX23,Other countries (23),1,Male,1,Net migration,Thousand,0.9
2015,ZZWORX23,Other countries (23),1,Male,4,Emigrants: All destinations,Thousand,9.5
2015,ZZWORX23,Other countries (23),1,Male,5,Immigrants: All origins,Thousand,10.4
2015,ZZWORX23,Other countries (23),2,Female,1,Net migration,Thousand,6.0
2015,ZZWORX23,Other countries (23),2,Female,4,Emigrants: All destinations,Thousand,6.4
2015,ZZWORX23,Other countries (23),2,Female,5,Immigrants: All origins,Thousand,12.4
2015,-,All countries,-,Both sexes,1,Net migration,Thousand,5.9
2015,-,All countries,-,Both sexes,4,Emigrants: All destinations,Thousand,70.0
2015,-,All countries,-,Both sexes,5,Immigrants: All origins,Thousand,75.9
2015,-,All countries,1,Male,1,Net migration,Thousand,-0.1
2015,-,All countries,1,Male,4,Emigrants: All destinations,Thousand,35.8
2015,-,All countries,1,Male,5,Immigrants: All origins,Thousand,35.7
2015,-,All countries,2,Female,1,Net migration,Thousand,6.0
2015,-,All countries,2,Female,4,Emigrants: All destinations,Thousand,34.1
2015,-,All countries,2,Female,5,Immigrants: All origins,Thousand,40.2
2015,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,1,Net migration,Thousand,-1.4
2015,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,4,Emigrants: All destinations,Thousand,13.3
2015,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,5,Immigrants: All origins,Thousand,11.9
2015,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,1,Net migration,Thousand,0.2
2015,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,4,Emigrants: All destinations,Thousand,4.7
2015,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,5,Immigrants: All origins,Thousand,4.9
2015,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,1,Net migration,Thousand,-1.6
2015,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,4,Emigrants: All destinations,Thousand,8.7
2015,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,5,Immigrants: All origins,Thousand,7.0
2015,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,1,Net migration,Thousand,6.0
2015,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,4,Emigrants: All destinations,Thousand,5.9
2015,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,5,Immigrants: All origins,Thousand,11.9
2015,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,1,Net migration,Thousand,2.3
2015,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,4,Emigrants: All destinations,Thousand,3.7
2015,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,5,Immigrants: All origins,Thousand,6.0
2015,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,1,Net migration,Thousand,3.7
2015,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,4,Emigrants: All destinations,Thousand,2.2
2015,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,5,Immigrants: All origins,Thousand,5.9
2016,GB1,United Kingdom (1),-,Both sexes,1,Net migration,Thousand,3.8
2016,GB1,United Kingdom (1),-,Both sexes,4,Emigrants: All destinations,Thousand,14.4
2016,GB1,United Kingdom (1),-,Both sexes,5,Immigrants: All origins,Thousand,18.2
2016,GB1,United Kingdom (1),1,Male,1,Net migration,Thousand,1.8
2016,GB1,United Kingdom (1),1,Male,4,Emigrants: All destinations,Thousand,7.6
2016,GB1,United Kingdom (1),1,Male,5,Immigrants: All origins,Thousand,9.5
2016,GB1,United Kingdom (1),2,Female,1,Net migration,Thousand,1.9
2016,GB1,United Kingdom (1),2,Female,4,Emigrants: All destinations,Thousand,6.8
2016,GB1,United Kingdom (1),2,Female,5,Immigrants: All origins,Thousand,8.7
2016,US,United States,-,Both sexes,1,Net migration,Thousand,-0.4
2016,US,United States,-,Both sexes,4,Emigrants: All destinations,Thousand,5.7
2016,US,United States,-,Both sexes,5,Immigrants: All origins,Thousand,5.3
2016,US,United States,1,Male,1,Net migration,Thousand,-0.4
2016,US,United States,1,Male,4,Emigrants: All destinations,Thousand,2.8
2016,US,United States,1,Male,5,Immigrants: All origins,Thousand,2.4
2016,US,United States,2,Female,1,Net migration,Thousand,0.0
2016,US,United States,2,Female,4,Emigrants: All destinations,Thousand,2.8
2016,US,United States,2,Female,5,Immigrants: All origins,Thousand,2.9
2016,CA,Canada,-,Both sexes,1,Net migration,Thousand,-0.3
2016,CA,Canada,-,Both sexes,4,Emigrants: All destinations,Thousand,3.4
2016,CA,Canada,-,Both sexes,5,Immigrants: All origins,Thousand,3.1
2016,CA,Canada,1,Male,1,Net migration,Thousand,0.0
2016,CA,Canada,1,Male,4,Emigrants: All destinations,Thousand,1.7
2016,CA,Canada,1,Male,5,Immigrants: All origins,Thousand,1.7
2016,CA,Canada,2,Female,1,Net migration,Thousand,-0.3
2016,CA,Canada,2,Female,4,Emigrants: All destinations,Thousand,1.7
2016,CA,Canada,2,Female,5,Immigrants: All origins,Thousand,1.5
2016,AU,Australia,-,Both sexes,1,Net migration,Thousand,1.6
2016,AU,Australia,-,Both sexes,4,Emigrants: All destinations,Thousand,5.3
2016,AU,Australia,-,Both sexes,5,Immigrants: All origins,Thousand,6.9
2016,AU,Australia,1,Male,1,Net migration,Thousand,1.1
2016,AU,Australia,1,Male,4,Emigrants: All destinations,Thousand,2.5
2016,AU,Australia,1,Male,5,Immigrants: All origins,Thousand,3.6
2016,AU,Australia,2,Female,1,Net migration,Thousand,0.5
2016,AU,Australia,2,Female,4,Emigrants: All destinations,Thousand,2.8
2016,AU,Australia,2,Female,5,Immigrants: All origins,Thousand,3.3
2016,ZZWORX23,Other countries (23),-,Both sexes,1,Net migration,Thousand,8.0
2016,ZZWORX23,Other countries (23),-,Both sexes,4,Emigrants: All destinations,Thousand,14.2
2016,ZZWORX23,Other countries (23),-,Both sexes,5,Immigrants: All origins,Thousand,22.2
2016,ZZWORX23,Other countries (23),1,Male,1,Net migration,Thousand,4.6
2016,ZZWORX23,Other countries (23),1,Male,4,Emigrants: All destinations,Thousand,6.4
2016,ZZWORX23,Other countries (23),1,Male,5,Immigrants: All origins,Thousand,11.0
2016,ZZWORX23,Other countries (23),2,Female,1,Net migration,Thousand,3.4
2016,ZZWORX23,Other countries (23),2,Female,4,Emigrants: All destinations,Thousand,7.8
2016,ZZWORX23,Other countries (23),2,Female,5,Immigrants: All origins,Thousand,11.2
2016,-,All countries,-,Both sexes,1,Net migration,Thousand,16.2
2016,-,All countries,-,Both sexes,4,Emigrants: All destinations,Thousand,66.2
2016,-,All countries,-,Both sexes,5,Immigrants: All origins,Thousand,82.3
2016,-,All countries,1,Male,1,Net migration,Thousand,10.1
2016,-,All countries,1,Male,4,Emigrants: All destinations,Thousand,31.0
2016,-,All countries,1,Male,5,Immigrants: All origins,Thousand,41.2
2016,-,All countries,2,Female,1,Net migration,Thousand,6.0
2016,-,All countries,2,Female,4,Emigrants: All destinations,Thousand,35.1
2016,-,All countries,2,Female,5,Immigrants: All origins,Thousand,41.2
2016,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,1,Net migration,Thousand,0.9
2016,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,4,Emigrants: All destinations,Thousand,13.9
2016,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,5,Immigrants: All origins,Thousand,14.7
2016,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,1,Net migration,Thousand,1.1
2016,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,4,Emigrants: All destinations,Thousand,5.7
2016,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,5,Immigrants: All origins,Thousand,6.8
2016,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,1,Net migration,Thousand,-0.3
2016,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,4,Emigrants: All destinations,Thousand,8.2
2016,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,5,Immigrants: All origins,Thousand,7.9
2016,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,1,Net migration,Thousand,2.7
2016,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,4,Emigrants: All destinations,Thousand,9.3
2016,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,5,Immigrants: All origins,Thousand,11.9
2016,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,1,Net migration,Thousand,2.0
2016,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,4,Emigrants: All destinations,Thousand,4.3
2016,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,5,Immigrants: All origins,Thousand,6.3
2016,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,1,Net migration,Thousand,0.7
2016,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,4,Emigrants: All destinations,Thousand,5.0
2016,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,5,Immigrants: All origins,Thousand,5.6
2017,GB1,United Kingdom (1),-,Both sexes,1,Net migration,Thousand,10.6
2017,GB1,United Kingdom (1),-,Both sexes,4,Emigrants: All destinations,Thousand,10.5
2017,GB1,United Kingdom (1),-,Both sexes,5,Immigrants: All origins,Thousand,21.1
2017,GB1,United Kingdom (1),1,Male,1,Net migration,Thousand,5.3
2017,GB1,United Kingdom (1),1,Male,4,Emigrants: All destinations,Thousand,5.6
2017,GB1,United Kingdom (1),1,Male,5,Immigrants: All origins,Thousand,10.9
2017,GB1,United Kingdom (1),2,Female,1,Net migration,Thousand,5.3
2017,GB1,United Kingdom (1),2,Female,4,Emigrants: All destinations,Thousand,4.9
2017,GB1,United Kingdom (1),2,Female,5,Immigrants: All origins,Thousand,10.2
2017,US,United States,-,Both sexes,1,Net migration,Thousand,0.5
2017,US,United States,-,Both sexes,4,Emigrants: All destinations,Thousand,5.6
2017,US,United States,-,Both sexes,5,Immigrants: All origins,Thousand,6.1
2017,US,United States,1,Male,1,Net migration,Thousand,-0.9
2017,US,United States,1,Male,4,Emigrants: All destinations,Thousand,3.7
2017,US,United States,1,Male,5,Immigrants: All origins,Thousand,2.8
2017,US,United States,2,Female,1,Net migration,Thousand,1.4
2017,US,United States,2,Female,4,Emigrants: All destinations,Thousand,1.9
2017,US,United States,2,Female,5,Immigrants: All origins,Thousand,3.3
2017,CA,Canada,-,Both sexes,1,Net migration,Thousand,0.4
2017,CA,Canada,-,Both sexes,4,Emigrants: All destinations,Thousand,3.2
2017,CA,Canada,-,Both sexes,5,Immigrants: All origins,Thousand,3.6
2017,CA,Canada,1,Male,1,Net migration,Thousand,0.1
2017,CA,Canada,1,Male,4,Emigrants: All destinations,Thousand,1.8
2017,CA,Canada,1,Male,5,Immigrants: All origins,Thousand,1.9
2017,CA,Canada,2,Female,1,Net migration,Thousand,0.3
2017,CA,Canada,2,Female,4,Emigrants: All destinations,Thousand,1.4
2017,CA,Canada,2,Female,5,Immigrants: All origins,Thousand,1.7
2017,AU,Australia,-,Both sexes,1,Net migration,Thousand,3.4
2017,AU,Australia,-,Both sexes,4,Emigrants: All destinations,Thousand,4.6
2017,AU,Australia,-,Both sexes,5,Immigrants: All origins,Thousand,8.0
2017,AU,Australia,1,Male,1,Net migration,Thousand,1.7
2017,AU,Australia,1,Male,4,Emigrants: All destinations,Thousand,2.4
2017,AU,Australia,1,Male,5,Immigrants: All origins,Thousand,4.1
2017,AU,Australia,2,Female,1,Net migration,Thousand,1.7
2017,AU,Australia,2,Female,4,Emigrants: All destinations,Thousand,2.2
2017,AU,Australia,2,Female,5,Immigrants: All origins,Thousand,3.9
2017,ZZWORX23,Other countries (23),-,Both sexes,1,Net migration,Thousand,12.9
2017,ZZWORX23,Other countries (23),-,Both sexes,4,Emigrants: All destinations,Thousand,12.7
2017,ZZWORX23,Other countries (23),-,Both sexes,5,Immigrants: All origins,Thousand,25.6
2017,ZZWORX23,Other countries (23),1,Male,1,Net migration,Thousand,6.2
2017,ZZWORX23,Other countries (23),1,Male,4,Emigrants: All destinations,Thousand,6.4
2017,ZZWORX23,Other countries (23),1,Male,5,Immigrants: All origins,Thousand,12.6
2017,ZZWORX23,Other countries (23),2,Female,1,Net migration,Thousand,6.7
2017,ZZWORX23,Other countries (23),2,Female,4,Emigrants: All destinations,Thousand,6.3
2017,ZZWORX23,Other countries (23),2,Female,5,Immigrants: All origins,Thousand,13.0
2017,-,All countries,-,Both sexes,1,Net migration,Thousand,39.2
2017,-,All countries,-,Both sexes,4,Emigrants: All destinations,Thousand,56.1
2017,-,All countries,-,Both sexes,5,Immigrants: All origins,Thousand,95.3
2017,-,All countries,1,Male,1,Net migration,Thousand,17.7
2017,-,All countries,1,Male,4,Emigrants: All destinations,Thousand,29.5
2017,-,All countries,1,Male,5,Immigrants: All origins,Thousand,47.3
2017,-,All countries,2,Female,1,Net migration,Thousand,21.4
2017,-,All countries,2,Female,4,Emigrants: All destinations,Thousand,26.6
2017,-,All countries,2,Female,5,Immigrants: All origins,Thousand,48.0
2017,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,1,Net migration,Thousand,6.0
2017,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,4,Emigrants: All destinations,Thousand,11.2
2017,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,5,Immigrants: All origins,Thousand,17.2
2017,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,1,Net migration,Thousand,2.8
2017,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,4,Emigrants: All destinations,Thousand,5.1
2017,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,5,Immigrants: All origins,Thousand,7.9
2017,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,1,Net migration,Thousand,3.2
2017,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,4,Emigrants: All destinations,Thousand,6.1
2017,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,5,Immigrants: All origins,Thousand,9.3
2017,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,1,Net migration,Thousand,5.4
2017,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,4,Emigrants: All destinations,Thousand,8.4
2017,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,5,Immigrants: All origins,Thousand,13.8
2017,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,1,Net migration,Thousand,2.7
2017,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,4,Emigrants: All destinations,Thousand,4.5
2017,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,5,Immigrants: All origins,Thousand,7.2
2017,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,1,Net migration,Thousand,2.7
2017,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,4,Emigrants: All destinations,Thousand,3.9
2017,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,5,Immigrants: All origins,Thousand,6.6
2018,GB1,United Kingdom (1),-,Both sexes,1,Net migration,Thousand,10.8
2018,GB1,United Kingdom (1),-,Both sexes,4,Emigrants: All destinations,Thousand,10.5
2018,GB1,United Kingdom (1),-,Both sexes,5,Immigrants: All origins,Thousand,21.3
2018,GB1,United Kingdom (1),1,Male,1,Net migration,Thousand,6.3
2018,GB1,United Kingdom (1),1,Male,4,Emigrants: All destinations,Thousand,4.5
2018,GB1,United Kingdom (1),1,Male,5,Immigrants: All origins,Thousand,10.8
2018,GB1,United Kingdom (1),2,Female,1,Net migration,Thousand,4.5
2018,GB1,United Kingdom (1),2,Female,4,Emigrants: All destinations,Thousand,6.0
2018,GB1,United Kingdom (1),2,Female,5,Immigrants: All origins,Thousand,10.5
2018,US,United States,-,Both sexes,1,Net migration,Thousand,2.5
2018,US,United States,-,Both sexes,4,Emigrants: All destinations,Thousand,5.3
2018,US,United States,-,Both sexes,5,Immigrants: All origins,Thousand,7.8
2018,US,United States,1,Male,1,Net migration,Thousand,0.9
2018,US,United States,1,Male,4,Emigrants: All destinations,Thousand,2.7
2018,US,United States,1,Male,5,Immigrants: All origins,Thousand,3.6
2018,US,United States,2,Female,1,Net migration,Thousand,1.6
2018,US,United States,2,Female,4,Emigrants: All destinations,Thousand,2.6
2018,US,United States,2,Female,5,Immigrants: All origins,Thousand,4.2
2018,CA,Canada,-,Both sexes,1,Net migration,Thousand,-0.9
2018,CA,Canada,-,Both sexes,4,Emigrants: All destinations,Thousand,3.6
2018,CA,Canada,-,Both sexes,5,Immigrants: All origins,Thousand,2.7
2018,CA,Canada,1,Male,1,Net migration,Thousand,-0.7
2018,CA,Canada,1,Male,4,Emigrants: All destinations,Thousand,1.9
2018,CA,Canada,1,Male,5,Immigrants: All origins,Thousand,1.2
2018,CA,Canada,2,Female,1,Net migration,Thousand,-0.2
2018,CA,Canada,2,Female,4,Emigrants: All destinations,Thousand,1.7
2018,CA,Canada,2,Female,5,Immigrants: All origins,Thousand,1.5
2018,AU,Australia,-,Both sexes,1,Net migration,Thousand,3.4
2018,AU,Australia,-,Both sexes,4,Emigrants: All destinations,Thousand,4.1
2018,AU,Australia,-,Both sexes,5,Immigrants: All origins,Thousand,7.5
2018,AU,Australia,1,Male,1,Net migration,Thousand,1.5
2018,AU,Australia,1,Male,4,Emigrants: All destinations,Thousand,2.4
2018,AU,Australia,1,Male,5,Immigrants: All origins,Thousand,3.9
2018,AU,Australia,2,Female,1,Net migration,Thousand,1.9
2018,AU,Australia,2,Female,4,Emigrants: All destinations,Thousand,1.7
2018,AU,Australia,2,Female,5,Immigrants: All origins,Thousand,3.6
2018,ZZWORX23,Other countries (23),-,Both sexes,1,Net migration,Thousand,18.3
2018,ZZWORX23,Other countries (23),-,Both sexes,4,Emigrants: All destinations,Thousand,10.8
2018,ZZWORX23,Other countries (23),-,Both sexes,5,Immigrants: All origins,Thousand,29.1
2018,ZZWORX23,Other countries (23),1,Male,1,Net migration,Thousand,8.8
2018,ZZWORX23,Other countries (23),1,Male,4,Emigrants: All destinations,Thousand,5.5
