STATISTIC,STATISTIC Label,TLIST(A1),Year,C02076V02508,Age Group,C02199V02655,Sex,UNIT,VALUE
PEA01,Population Estimates (Persons in April),2012,2012,595,75 - 79 years,2,Female,Thousand,56.1
PEA01,Population Estimates (Persons in April),2012,2012,610,80 - 84 years,-,Both sexes,Thousand,71.5
PEA01,Population Estimates (Persons in April),2012,2012,610,80 - 84 years,1,Male,Thousand,29.6
PEA01,Population Estimates (Persons in April),2012,2012,610,80 - 84 years,2,Female,Thousand,41.9
PEA01,Population Estimates (Persons in April),2012,2012,630,85 years and over,-,Both sexes,Thousand,59.8
PEA01,Population Estimates (Persons in April),2012,2012,630,85 years and over,1,Male,Thousand,19
PEA01,Population Estimates (Persons in April),2012,2012,630,85 years and over,2,Female,Thousand,40.8
PEA01,Population Estimates (Persons in April),2013,2013,205,0 - 4 years,-,Both sexes,Thousand,353
PEA01,Population Estimates (Persons in April),2013,2013,205,0 - 4 years,1,Male,Thousand,180
PEA01,Population Estimates (Persons in April),2013,2013,205,0 - 4 years,2,Female,Thousand,173.1
PEA01,Population Estimates (Persons in April),2013,2013,245,5 - 9 years,-,Both sexes,Thousand,333
PEA01,Population Estimates (Persons in April),2013,2013,245,5 - 9 years,1,Male,Thousand,170.7
PEA01,Population Estimates (Persons in April),2013,2013,245,5 - 9 years,2,Female,Thousand,162.3
PEA01,Population Estimates (Persons in April),2013,2013,265,10 - 14 years,-,Both sexes,Thousand,307.9
PEA01,Population Estimates (Persons in April),2013,2013,265,10 - 14 years,1,Male,Thousand,157.1
PEA01,Population Estimates (Persons in April),2013,2013,265,10 - 14 years,2,Female,Thousand,150.8
PEA01,Population Estimates (Persons in April),2013,2013,300,15 - 19 years,-,Both sexes,Thousand,284.4
PEA01,Population Estimates (Persons in April),2013,2013,300,15 - 19 years,1,Male,Thousand,145.9
PEA01,Population Estimates (Persons in April),2013,2013,300,15 - 19 years,2,Female,Thousand,138.5
PEA01,Population Estimates (Persons in April),2013,2013,365,20 - 24 years,-,Both sexes,Thousand,278.9
PEA01,Population Estimates (Persons in April),2013,2013,365,20 - 24 years,1,Male,Thousand,140.1
PEA01,Population Estimates (Persons in April),2013,2013,365,20 - 24 years,2,Female,Thousand,138.8
PEA01,Population Estimates (Persons in April),2013,2013,410,25 - 29 years,-,Both sexes,Thousand,321.8
PEA01,Population Estimates (Persons in April),2013,2013,410,25 - 29 years,1,Male,Thousand,154.7
PEA01,Population Estimates (Persons in April),2013,2013,410,25 - 29 years,2,Female,Thousand,167.1
PEA01,Population Estimates (Persons in April),2013,2013,440,30 - 34 years,-,Both sexes,Thousand,391.4
PEA01,Population Estimates (Persons in April),2013,2013,440,30 - 34 years,1,Male,Thousand,190.7
PEA01,Population Estimates (Persons in April),2013,2013,440,30 - 34 years,2,Female,Thousand,200.6
PEA01,Population Estimates (Persons in April),2013,2013,460,35 - 39 years,-,Both sexes,Thousand,366.8
PEA01,Population Estimates (Persons in April),2013,2013,460,35 - 39 years,1,Male,Thousand,182.7
PEA01,Population Estimates (Persons in April),2013,2013,460,35 - 39 years,2,Female,Thousand,184.2
PEA01,Population Estimates (Persons in April),2013,2013,475,40 - 44 years,-,Both sexes,Thousand,341
PEA01,Population Estimates (Persons in April),2013,2013,475,40 - 44 years,1,Male,Thousand,170.9
PEA01,Population Estimates (Persons in April),2013,2013,475,40 - 44 years,2,Female,Thousand,170.1
PEA01,Population Estimates (Persons in April),2013,2013,495,45 - 49 years,-,Both sexes,Thousand,310.1
PEA01,Population Estimates (Persons in April),2013,2013,495,45 - 49 years,1,Male,Thousand,154.4
PEA01,Population Estimates (Persons in April),2013,2013,495,45 - 49 years,2,Female,Thousand,155.7
PEA01,Population Estimates (Persons in April),2013,2013,515,50 - 54 years,-,Both sexes,Thousand,282.8
PEA01,Population Estimates (Persons in April),2013,2013,515,50 - 54 years,1,Male,Thousand,140.6
PEA01,Population Estimates (Persons in April),2013,2013,515,50 - 54 years,2,Female,Thousand,142.2
PEA01,Population Estimates (Persons in April),2013,2013,530,55 - 59 years,-,Both sexes,Thousand,251.1
PEA01,Population Estimates (Persons in April),2013,2013,530,55 - 59 years,1,Male,Thousand,125.1
PEA01,Population Estimates (Persons in April),2013,2013,530,55 - 59 years,2,Female,Thousand,126
PEA01,Population Estimates (Persons in April),2013,2013,550,60 - 64 years,-,Both sexes,Thousand,223.2
PEA01,Population Estimates (Persons in April),2013,2013,550,60 - 64 years,1,Male,Thousand,111.5
PEA01,Population Estimates (Persons in April),2013,2013,550,60 - 64 years,2,Female,Thousand,111.7
PEA01,Population Estimates (Persons in April),2013,2013,565,65 - 69 years,-,Both sexes,Thousand,190
PEA01,Population Estimates (Persons in April),2013,2013,565,65 - 69 years,1,Male,Thousand,94.9
PEA01,Population Estimates (Persons in April),2013,2013,565,65 - 69 years,2,Female,Thousand,95.1
PEA01,Population Estimates (Persons in April),2013,2013,580,70 - 74 years,-,Both sexes,Thousand,138.7
PEA01,Population Estimates (Persons in April),2013,2013,580,70 - 74 years,1,Male,Thousand,67.4
PEA01,Population Estimates (Persons in April),2013,2013,580,70 - 74 years,2,Female,Thousand,71.3
PEA01,Population Estimates (Persons in April),2013,2013,595,75 - 79 years,-,Both sexes,Thousand,106.4
PEA01,Population Estimates (Persons in April),2013,2013,595,75 - 79 years,1,Male,Thousand,49.2
PEA01,Population Estimates (Persons in April),2013,2013,595,75 - 79 years,2,Female,Thousand,57.2
PEA01,Population Estimates (Persons in April),2013,2013,610,80 - 84 years,-,Both sexes,Thousand,73.4
PEA01,Population Estimates (Persons in April),2013,2013,610,80 - 84 years,1,Male,Thousand,30.8
PEA01,Population Estimates (Persons in April),2013,2013,610,80 - 84 years,2,Female,Thousand,42.5
PEA01,Population Estimates (Persons in April),2013,2013,630,85 years and over,-,Both sexes,Thousand,60.7
PEA01,Population Estimates (Persons in April),2013,2013,630,85 years and over,1,Male,Thousand,19.3
PEA01,Population Estimates (Persons in April),2013,2013,630,85 years and over,2,Female,Thousand,41.4
PEA01,Population Estimates (Persons in April),2014,2014,205,0 - 4 years,-,Both sexes,Thousand,345.4
PEA01,Population Estimates (Persons in April),2014,2014,205,0 - 4 years,1,Male,Thousand,176
PEA01,Population Estimates (Persons in April),2014,2014,205,0 - 4 years,2,Female,Thousand,169.3
PEA01,Population Estimates (Persons in April),2014,2014,245,5 - 9 years,-,Both sexes,Thousand,342.1
PEA01,Population Estimates (Persons in April),2014,2014,245,5 - 9 years,1,Male,Thousand,175.1
PEA01,Population Estimates (Persons in April),2014,2014,245,5 - 9 years,2,Female,Thousand,167
PEA01,Population Estimates (Persons in April),2014,2014,265,10 - 14 years,-,Both sexes,Thousand,310.1
PEA01,Population Estimates (Persons in April),2014,2014,265,10 - 14 years,1,Male,Thousand,158.4
PEA01,Population Estimates (Persons in April),2014,2014,265,10 - 14 years,2,Female,Thousand,151.6
PEA01,Population Estimates (Persons in April),2014,2014,300,15 - 19 years,-,Both sexes,Thousand,290.6
PEA01,Population Estimates (Persons in April),2014,2014,300,15 - 19 years,1,Male,Thousand,149.1
PEA01,Population Estimates (Persons in April),2014,2014,300,15 - 19 years,2,Female,Thousand,141.4
PEA01,Population Estimates (Persons in April),2014,2014,365,20 - 24 years,-,Both sexes,Thousand,276.6
PEA01,Population Estimates (Persons in April),2014,2014,365,20 - 24 years,1,Male,Thousand,139.4
PEA01,Population Estimates (Persons in April),2014,2014,365,20 - 24 years,2,Female,Thousand,137.3
PEA01,Population Estimates (Persons in April),2014,2014,410,25 - 29 years,-,Both sexes,Thousand,305.9
PEA01,Population Estimates (Persons in April),2014,2014,410,25 - 29 years,1,Male,Thousand,147.2
PEA01,Population Estimates (Persons in April),2014,2014,410,25 - 29 years,2,Female,Thousand,158.7
PEA01,Population Estimates (Persons in April),2014,2014,440,30 - 34 years,-,Both sexes,Thousand,382.5
PEA01,Population Estimates (Persons in April),2014,2014,440,30 - 34 years,1,Male,Thousand,184.9
PEA01,Population Estimates (Persons in April),2014,2014,440,30 - 34 years,2,Female,Thousand,197.6
PEA01,Population Estimates (Persons in April),2014,2014,460,35 - 39 years,-,Both sexes,Thousand,371.6
PEA01,Population Estimates (Persons in April),2014,2014,460,35 - 39 years,1,Male,Thousand,183.8
PEA01,Population Estimates (Persons in April),2014,2014,460,35 - 39 years,2,Female,Thousand,187.8
PEA01,Population Estimates (Persons in April),2014,2014,475,40 - 44 years,-,Both sexes,Thousand,347.4
PEA01,Population Estimates (Persons in April),2014,2014,475,40 - 44 years,1,Male,Thousand,172.9
PEA01,Population Estimates (Persons in April),2014,2014,475,40 - 44 years,2,Female,Thousand,174.4
PEA01,Population Estimates (Persons in April),2014,2014,495,45 - 49 years,-,Both sexes,Thousand,312.6
PEA01,Population Estimates (Persons in April),2014,2014,495,45 - 49 years,1,Male,Thousand,156.1
PEA01,Population Estimates (Persons in April),2014,2014,495,45 - 49 years,2,Female,Thousand,156.5
PEA01,Population Estimates (Persons in April),2014,2014,515,50 - 54 years,-,Both sexes,Thousand,289.2
PEA01,Population Estimates (Persons in April),2014,2014,515,50 - 54 years,1,Male,Thousand,143.4
PEA01,Population Estimates (Persons in April),2014,2014,515,50 - 54 years,2,Female,Thousand,145.8
PEA01,Population Estimates (Persons in April),2014,2014,530,55 - 59 years,-,Both sexes,Thousand,255.7
PEA01,Population Estimates (Persons in April),2014,2014,530,55 - 59 years,1,Male,Thousand,127.2
PEA01,Population Estimates (Persons in April),2014,2014,530,55 - 59 years,2,Female,Thousand,128.5
PEA01,Population Estimates (Persons in April),2014,2014,550,60 - 64 years,-,Both sexes,Thousand,226.4
PEA01,Population Estimates (Persons in April),2014,2014,550,60 - 64 years,1,Male,Thousand,112.9
PEA01,Population Estimates (Persons in April),2014,2014,550,60 - 64 years,2,Female,Thousand,113.4
PEA01,Population Estimates (Persons in April),2014,2014,565,65 - 69 years,-,Both sexes,Thousand,197.2
PEA01,Population Estimates (Persons in April),2014,2014,565,65 - 69 years,1,Male,Thousand,98.5
PEA01,Population Estimates (Persons in April),2014,2014,565,65 - 69 years,2,Female,Thousand,98.7
PEA01,Population Estimates (Persons in April),2014,2014,580,70 - 74 years,-,Both sexes,Thousand,144.4
PEA01,Population Estimates (Persons in April),2014,2014,580,70 - 74 years,1,Male,Thousand,70.4
PEA01,Population Estimates (Persons in April),2014,2014,580,70 - 74 years,2,Female,Thousand,74
PEA01,Population Estimates (Persons in April),2014,2014,595,75 - 79 years,-,Both sexes,Thousand,109.1
PEA01,Population Estimates (Persons in April),2014,2014,595,75 - 79 years,1,Male,Thousand,50.7
PEA01,Population Estimates (Persons in April),2014,2014,595,75 - 79 years,2,Female,Thousand,58.4
PEA01,Population Estimates (Persons in April),2014,2014,610,80 - 84 years,-,Both sexes,Thousand,76.1
PEA01,Population Estimates (Persons in April),2014,2014,610,80 - 84 years,1,Male,Thousand,32.6
PEA01,Population Estimates (Persons in April),2014,2014,610,80 - 84 years,2,Female,Thousand,43.5
PEA01,Population Estimates (Persons in April),2014,2014,630,85 years and over,-,Both sexes,Thousand,62.7
PEA01,Population Estimates (Persons in April),2014,2014,630,85 years and over,1,Male,Thousand,20.3
PEA01,Population Estimates (Persons in April),2014,2014,630,85 years and over,2,Female,Thousand,42.4
PEA01,Population Estimates (Persons in April),2015,2015,205,0 - 4 years,-,Both sexes,Thousand,337.9
PEA01,Population Estimates (Persons in April),2015,2015,205,0 - 4 years,1,Male,Thousand,172.4
PEA01,Population Estimates (Persons in April),2015,2015,205,0 - 4 years,2,Female,Thousand,165.6
PEA01,Population Estimates (Persons in April),2015,2015,245,5 - 9 years,-,Both sexes,Thousand,349.3
PEA01,Population Estimates (Persons in April),2015,2015,245,5 - 9 years,1,Male,Thousand,178.5
PEA01,Population Estimates (Persons in April),2015,2015,245,5 - 9 years,2,Female,Thousand,170.8
PEA01,Population Estimates (Persons in April),2015,2015,265,10 - 14 years,-,Both sexes,Thousand,314.4
PEA01,Population Estimates (Persons in April),2015,2015,265,10 - 14 years,1,Male,Thousand,160.9
PEA01,Population Estimates (Persons in April),2015,2015,265,10 - 14 years,2,Female,Thousand,153.6
PEA01,Population Estimates (Persons in April),2015,2015,300,15 - 19 years,-,Both sexes,Thousand,296.1
PEA01,Population Estimates (Persons in April),2015,2015,300,15 - 19 years,1,Male,Thousand,152
PEA01,Population Estimates (Persons in April),2015,2015,300,15 - 19 years,2,Female,Thousand,144.1
PEA01,Population Estimates (Persons in April),2015,2015,365,20 - 24 years,-,Both sexes,Thousand,275.5
PEA01,Population Estimates (Persons in April),2015,2015,365,20 - 24 years,1,Male,Thousand,139.9
PEA01,Population Estimates (Persons in April),2015,2015,365,20 - 24 years,2,Female,Thousand,135.6
PEA01,Population Estimates (Persons in April),2015,2015,410,25 - 29 years,-,Both sexes,Thousand,298.7
PEA01,Population Estimates (Persons in April),2015,2015,410,25 - 29 years,1,Male,Thousand,143.7
PEA01,Population Estimates (Persons in April),2015,2015,410,25 - 29 years,2,Female,Thousand,155
PEA01,Population Estimates (Persons in April),2015,2015,440,30 - 34 years,-,Both sexes,Thousand,369.2
PEA01,Population Estimates (Persons in April),2015,2015,440,30 - 34 years,1,Male,Thousand,177
PEA01,Population Estimates (Persons in April),2015,2015,440,30 - 34 years,2,Female,Thousand,192.2
PEA01,Population Estimates (Persons in April),2015,2015,460,35 - 39 years,-,Both sexes,Thousand,379.8
PEA01,Population Estimates (Persons in April),2015,2015,460,35 - 39 years,1,Male,Thousand,186.9
PEA01,Population Estimates (Persons in April),2015,2015,460,35 - 39 years,2,Female,Thousand,192.9
PEA01,Population Estimates (Persons in April),2015,2015,475,40 - 44 years,-,Both sexes,Thousand,353
PEA01,Population Estimates (Persons in April),2015,2015,475,40 - 44 years,1,Male,Thousand,175
PEA01,Population Estimates (Persons in April),2015,2015,475,40 - 44 years,2,Female,Thousand,178
PEA01,Population Estimates (Persons in April),2015,2015,495,45 - 49 years,-,Both sexes,Thousand,317
PEA01,Population Estimates (Persons in April),2015,2015,495,45 - 49 years,1,Male,Thousand,158.4
PEA01,Population Estimates (Persons in April),2015,2015,495,45 - 49 years,2,Female,Thousand,158.6
PEA01,Population Estimates (Persons in April),2015,2015,515,50 - 54 years,-,Both sexes,Thousand,295.2
PEA01,Population Estimates (Persons in April),2015,2015,515,50 - 54 years,1,Male,Thousand,146.1
PEA01,Population Estimates (Persons in April),2015,2015,515,50 - 54 years,2,Female,Thousand,149.1
PEA01,Population Estimates (Persons in April),2015,2015,530,55 - 59 years,-,Both sexes,Thousand,260.6
PEA01,Population Estimates (Persons in April),2015,2015,530,55 - 59 years,1,Male,Thousand,129.3
PEA01,Population Estimates (Persons in April),2015,2015,530,55 - 59 years,2,Female,Thousand,131.3
PEA01,Population Estimates (Persons in April),2015,2015,550,60 - 64 years,-,Both sexes,Thousand,230.8
PEA01,Population Estimates (Persons in April),2015,2015,550,60 - 64 years,1,Male,Thousand,115
PEA01,Population Estimates (Persons in April),2015,2015,550,60 - 64 years,2,Female,Thousand,115.9
PEA01,Population Estimates (Persons in April),2015,2015,565,65 - 69 years,-,Both sexes,Thousand,203.6
PEA01,Population Estimates (Persons in April),2015,2015,565,65 - 69 years,1,Male,Thousand,101.2
PEA01,Population Estimates (Persons in April),2015,2015,565,65 - 69 years,2,Female,Thousand,102.3
PEA01,Population Estimates (Persons in April),2015,2015,580,70 - 74 years,-,Both sexes,Thousand,150.8
PEA01,Population Estimates (Persons in April),2015,2015,580,70 - 74 years,1,Male,Thousand,73.6
PEA01,Population Estimates (Persons in April),2015,2015,580,70 - 74 years,2,Female,Thousand,77.2
PEA01,Population Estimates (Persons in April),2015,2015,595,75 - 79 years,-,Both sexes,Thousand,112.2
PEA01,Population Estimates (Persons in April),2015,2015,595,75 - 79 years,1,Male,Thousand,52.4
PEA01,Population Estimates (Persons in April),2015,2015,595,75 - 79 years,2,Female,Thousand,59.7
PEA01,Population Estimates (Persons in April),2015,2015,610,80 - 84 years,-,Both sexes,Thousand,78.8
PEA01,Population Estimates (Persons in April),2015,2015,610,80 - 84 years,1,Male,Thousand,34.1
PEA01,Population Estimates (Persons in April),2015,2015,610,80 - 84 years,2,Female,Thousand,44.7
PEA01,Population Estimates (Persons in April),2015,2015,630,85 years and over,-,Both sexes,Thousand,64.9
PEA01,Population Estimates (Persons in April),2015,2015,630,85 years and over,1,Male,Thousand,21.4
PEA01,Population Estimates (Persons in April),2015,2015,630,85 years and over,2,Female,Thousand,43.5
PEA01,Population Estimates (Persons in April),2016,2016,205,0 - 4 years,-,Both sexes,Thousand,331.4
PEA01,Population Estimates (Persons in April),2016,2016,205,0 - 4 years,1,Male,Thousand,169.7
PEA01,Population Estimates (Persons in April),2016,2016,205,0 - 4 years,2,Female,Thousand,161.7
PEA01,Population Estimates (Persons in April),2016,2016,245,5 - 9 years,-,Both sexes,Thousand,355.3
PEA01,Population Estimates (Persons in April),2016,2016,245,5 - 9 years,1,Male,Thousand,181.4
PEA01,Population Estimates (Persons in April),2016,2016,245,5 - 9 years,2,Female,Thousand,173.9
PEA01,Population Estimates (Persons in April),2016,2016,265,10 - 14 years,-,Both sexes,Thousand,318.9
PEA01,Population Estimates (Persons in April),2016,2016,265,10 - 14 years,1,Male,Thousand,163.1
PEA01,Population Estimates (Persons in April),2016,2016,265,10 - 14 years,2,Female,Thousand,155.7
PEA01,Population Estimates (Persons in April),2016,2016,300,15 - 19 years,-,Both sexes,Thousand,301.2
PEA01,Population Estimates (Persons in April),2016,2016,300,15 - 19 years,1,Male,Thousand,154.4
PEA01,Population Estimates (Persons in April),2016,2016,300,15 - 19 years,2,Female,Thousand,146.9
PEA01,Population Estimates (Persons in April),2016,2016,365,20 - 24 years,-,Both sexes,Thousand,273.5
PEA01,Population Estimates (Persons in April),2016,2016,365,20 - 24 years,1,Male,Thousand,138.4
PEA01,Population Estimates (Persons in April),2016,2016,365,20 - 24 years,2,Female,Thousand,135.1
PEA01,Population Estimates (Persons in April),2016,2016,410,25 - 29 years,-,Both sexes,Thousand,296.7
PEA01,Population Estimates (Persons in April),2016,2016,410,25 - 29 years,1,Male,Thousand,145.2
PEA01,Population Estimates (Persons in April),2016,2016,410,25 - 29 years,2,Female,Thousand,151.5
PEA01,Population Estimates (Persons in April),2016,2016,440,30 - 34 years,-,Both sexes,Thousand,360.3
PEA01,Population Estimates (Persons in April),2016,2016,440,30 - 34 years,1,Male,Thousand,172.5
PEA01,Population Estimates (Persons in April),2016,2016,440,30 - 34 years,2,Female,Thousand,187.8
PEA01,Population Estimates (Persons in April),2016,2016,460,35 - 39 years,-,Both sexes,Thousand,388.1
PEA01,Population Estimates (Persons in April),2016,2016,460,35 - 39 years,1,Male,Thousand,190.6
PEA01,Population Estimates (Persons in April),2016,2016,460,35 - 39 years,2,Female,Thousand,197.5
PEA01,Population Estimates (Persons in April),2016,2016,475,40 - 44 years,-,Both sexes,Thousand,356.5
PEA01,Population Estimates (Persons in April),2016,2016,475,40 - 44 years,1,Male,Thousand,177.2
PEA01,Population Estimates (Persons in April),2016,2016,475,40 - 44 years,2,Female,Thousand,179.3
PEA01,Population Estimates (Persons in April),2016,2016,495,45 - 49 years,-,Both sexes,Thousand,324.9
PEA01,Population Estimates (Persons in April),2016,2016,495,45 - 49 years,1,Male,Thousand,162.5
PEA01,Population Estimates (Persons in April),2016,2016,495,45 - 49 years,2,Female,Thousand,162.4
PEA01,Population Estimates (Persons in April),2016,2016,515,50 - 54 years,-,Both sexes,Thousand,298.4
PEA01,Population Estimates (Persons in April),2016,2016,515,50 - 54 years,1,Male,Thousand,147.7
PEA01,Population Estimates (Persons in April),2016,2016,515,50 - 54 years,2,Female,Thousand,150.8
PEA01,Population Estimates (Persons in April),2016,2016,530,55 - 59 years,-,Both sexes,Thousand,268.2
PEA01,Population Estimates (Persons in April),2016,2016,530,55 - 59 years,1,Male,Thousand,133.1
PEA01,Population Estimates (Persons in April),2016,2016,530,55 - 59 years,2,Female,Thousand,135.1
PEA01,Population Estimates (Persons in April),2016,2016,550,60 - 64 years,-,Both sexes,Thousand,236.5
PEA01,Population Estimates (Persons in April),2016,2016,550,60 - 64 years,1,Male,Thousand,117.7
PEA01,Population Estimates (Persons in April),2016,2016,550,60 - 64 years,2,Female,Thousand,118.7
PEA01,Population Estimates (Persons in April),2016,2016,565,65 - 69 years,-,Both sexes,Thousand,208
PEA01,Population Estimates (Persons in April),2016,2016,565,65 - 69 years,1,Male,Thousand,103.4
PEA01,Population Estimates (Persons in April),2016,2016,565,65 - 69 years,2,Female,Thousand,104.5
PEA01,Population Estimates (Persons in April),2016,2016,580,70 - 74 years,-,Both sexes,Thousand,159.9
PEA01,Population Estimates (Persons in April),2016,2016,580,70 - 74 years,1,Male,Thousand,78.4
PEA01,Population Estimates (Persons in April),2016,2016,580,70 - 74 years,2,Female,Thousand,81.6
PEA01,Population Estimates (Persons in April),2016,2016,595,75 - 79 years,-,Both sexes,Thousand,114.2
PEA01,Population Estimates (Persons in April),2016,2016,595,75 - 79 years,1,Male,Thousand,53.5
PEA01,Population Estimates (Persons in April),2016,2016,595,75 - 79 years,2,Female,Thousand,60.7
PEA01,Population Estimates (Persons in April),2016,2016,610,80 - 84 years,-,Both sexes,Thousand,80.5
PEA01,Population Estimates (Persons in April),2016,2016,610,80 - 84 years,1,Male,Thousand,34.9
PEA01,Population Estimates (Persons in April),2016,2016,610,80 - 84 years,2,Female,Thousand,45.5
PEA01,Population Estimates (Persons in April),2016,2016,630,85 years and over,-,Both sexes,Thousand,67.3
PEA01,Population Estimates (Persons in April),2016,2016,630,85 years and over,1,Male,Thousand,23
PEA01,Population Estimates (Persons in April),2016,2016,630,85 years and over,2,Female,Thousand,44.4
PEA01,Population Estimates (Persons in April),2017,2017,205,0 - 4 years,-,Both sexes,Thousand,325
PEA01,Population Estimates (Persons in April),2017,2017,205,0 - 4 years,1,Male,Thousand,166.2
PEA01,Population Estimates (Persons in April),2017,2017,205,0 - 4 years,2,Female,Thousand,158.8
PEA01,Population Estimates (Persons in April),2017,2017,245,5 - 9 years,-,Both sexes,Thousand,360.7
PEA01,Population Estimates (Persons in April),2017,2017,245,5 - 9 years,1,Male,Thousand,184
PEA01,Population Estimates (Persons in April),2017,2017,245,5 - 9 years,2,Female,Thousand,176.7
PEA01,Population Estimates (Persons in April),2017,2017,265,10 - 14 years,-,Both sexes,Thousand,324.7
PEA01,Population Estimates (Persons in April),2017,2017,265,10 - 14 years,1,Male,Thousand,166.2
PEA01,Population Estimates (Persons in April),2017,2017,265,10 - 14 years,2,Female,Thousand,158.4
PEA01,Population Estimates (Persons in April),2017,2017,300,15 - 19 years,-,Both sexes,Thousand,309.6
PEA01,Population Estimates (Persons in April),2017,2017,300,15 - 19 years,1,Male,Thousand,158.1
PEA01,Population Estimates (Persons in April),2017,2017,300,15 - 19 years,2,Female,Thousand,151.5
PEA01,Population Estimates (Persons in April),2017,2017,365,20 - 24 years,-,Both sexes,Thousand,277.4
PEA01,Population Estimates (Persons in April),2017,2017,365,20 - 24 years,1,Male,Thousand,140.9
PEA01,Population Estimates (Persons in April),2017,2017,365,20 - 24 years,2,Female,Thousand,136.5
PEA01,Population Estimates (Persons in April),2017,2017,410,25 - 29 years,-,Both sexes,Thousand,294
PEA01,Population Estimates (Persons in April),2017,2017,410,25 - 29 years,1,Male,Thousand,145.2
PEA01,Population Estimates (Persons in April),2017,2017,410,25 - 29 years,2,Female,Thousand,148.7
PEA01,Population Estimates (Persons in April),2017,2017,440,30 - 34 years,-,Both sexes,Thousand,349.2
PEA01,Population Estimates (Persons in April),2017,2017,440,30 - 34 years,1,Male,Thousand,167.1
PEA01,Population Estimates (Persons in April),2017,2017,440,30 - 34 years,2,Female,Thousand,182.1
PEA01,Population Estimates (Persons in April),2017,2017,460,35 - 39 years,-,Both sexes,Thousand,396.1
PEA01,Population Estimates (Persons in April),2017,2017,460,35 - 39 years,1,Male,Thousand,193.2
PEA01,Population Estimates (Persons in April),2017,2017,460,35 - 39 years,2,Female,Thousand,203
PEA01,Population Estimates (Persons in April),2017,2017,475,40 - 44 years,-,Both sexes,Thousand,364
PEA01,Population Estimates (Persons in April),2017,2017,475,40 - 44 years,1,Male,Thousand,180.2
PEA01,Population Estimates (Persons in April),2017,2017,475,40 - 44 years,2,Female,Thousand,183.8
PEA01,Population Estimates (Persons in April),2017,2017,495,45 - 49 years,-,Both sexes,Thousand,334.6
PEA01,Population Estimates (Persons in April),2017,2017,495,45 - 49 years,1,Male,Thousand,167
PEA01,Population Estimates (Persons in April),2017,2017,495,45 - 49 years,2,Female,Thousand,167.6
PEA01,Population Estimates (Persons in April),2017,2017,515,50 - 54 years,-,Both sexes,Thousand,304.5
PEA01,Population Estimates (Persons in April),2017,2017,515,50 - 54 years,1,Male,Thousand,150.6
PEA01,Population Estimates (Persons in April),2017,2017,515,50 - 54 years,2,Female,Thousand,153.9
PEA01,Population Estimates (Persons in April),2017,2017,530,55 - 59 years,-,Both sexes,Thousand,275.2
PEA01,Population Estimates (Persons in April),2017,2017,530,55 - 59 years,1,Male,Thousand,136.3
PEA01,Population Estimates (Persons in April),2017,2017,530,55 - 59 years,2,Female,Thousand,138.9
PEA01,Population Estimates (Persons in April),2017,2017,550,60 - 64 years,-,Both sexes,Thousand,243.5
PEA01,Population Estimates (Persons in April),2017,2017,550,60 - 64 years,1,Male,Thousand,121
PEA01,Population Estimates (Persons in April),2017,2017,550,60 - 64 years,2,Female,Thousand,122.5
PEA01,Population Estimates (Persons in April),2017,2017,565,65 - 69 years,-,Both sexes,Thousand,212.7
PEA01,Population Estimates (Persons in April),2017,2017,565,65 - 69 years,1,Male,Thousand,105.5
PEA01,Population Estimates (Persons in April),2017,2017,565,65 - 69 years,2,Female,Thousand,107.1
PEA01,Population Estimates (Persons in April),2017,2017,580,70 - 74 years,-,Both sexes,Thousand,170.1
PEA01,Population Estimates (Persons in April),2017,2017,580,70 - 74 years,1,Male,Thousand,83.3
PEA01,Population Estimates (Persons in April),2017,2017,580,70 - 74 years,2,Female,Thousand,86.7
PEA01,Population Estimates (Persons in April),2017,2017,595,75 - 79 years,-,Both sexes,Thousand,117.3
PEA01,Population Estimates (Persons in April),2017,2017,595,75 - 79 years,1,Male,Thousand,55.3
PEA01,Population Estimates (Persons in April),2017,2017,595,75 - 79 years,2,Female,Thousand,62
PEA01,Population Estimates (Persons in April),2017,2017,610,80 - 84 years,-,Both sexes,Thousand,83.2
PEA01,Population Estimates (Persons in April),2017,2017,610,80 - 84 years,1,Male,Thousand,36.4
PEA01,Population Estimates (Persons in April),2017,2017,610,80 - 84 years,2,Female,Thousand,46.8
PEA01,Population Estimates (Persons in April),2017,2017,630,85 years and over,-,Both sexes,Thousand,69.1
PEA01,Population Estimates (Persons in April),2017,2017,630,85 years and over,1,Male,Thousand,24.2
PEA01,Population Estimates (Persons in April),2017,2017,630,85 years and over,2,Female,Thousand,45
PEA01,Population Estimates (Persons in April),2018,2018,205,0 - 4 years,-,Both sexes,Thousand,320
PEA01,Population Estimates (Persons in April),2018,2018,205,0 - 4 years,1,Male,Thousand,163.9
PEA01,Population Estimates (Persons in April),2018,2018,205,0 - 4 years,2,Female,Thousand,156.1
PEA01,Population Estimates (Persons in April),2018,2018,245,5 - 9 years,-,Both sexes,Thousand,359.6
PEA01,Population Estimates (Persons in April),2018,2018,245,5 - 9 years,1,Male,Thousand,183.9
PEA01,Population Estimates (Persons in April),2018,2018,245,5 - 9 years,2,Female,Thousand,175.8
PEA01,Population Estimates (Persons in April),2018,2018,265,10 - 14 years,-,Both sexes,Thousand,334.8
PEA01,Population Estimates (Persons in April),2018,2018,265,10 - 14 years,1,Male,Thousand,171.6
PEA01,Population Estimates (Persons in April),2018,2018,265,10 - 14 years,2,Female,Thousand,163.2
